10000,49418
20000,13197372
30000,1494284
40000,16010995
50000,1473355
60000,794795
70000,13453830
80000,170021
90000,109895
100000,139079
110000,164441
120000,430892
130000,816548
140000,3407413
150000,16288850
160000,9724639
170000,466969
180000,173734
190000,211119
200000,16598475
210000,22895798
220000,600846
230000,515541
240000,219197
250000,2382254
260000,27774613
270000,8561499
280000,144862
290000,229933
300000,6592925
310000,11717866
320000,21822709
330000,4686266
340000,10302053
350000,111197
360000,162286
370000,22137761
380000,14345189
390000,161718
400000,304474
410000,226426
420000,56839206
430000,22461721
440000,2011881
450000,1627264
460000,1210619
470000,240751
480000,111887
490000,105952
500000,125550
510000,131617
520000,104662
530000,134510
540000,1178553
550000,16128177
560000,114092
570000,108606
580000,111940
590000,123363
600000,469091
610000,431076
620000,111033
630000,149594
640000,154390
650000,118528
660000,133910
670000,149996
680000,120298
690000,118513
700000,109127
710000,171939
720000,673741
730000,2610115
740000,147900
750000,1634537
760000,119567
770000,170632
780000,161155
790000,5360786
800000,3226816
810000,126672
820000,16441189
830000,1527080
840000,1059804
850000,8545699
860000,243655
870000,122652
880000,202496
890000,107147
900000,186291
910000,176496
920000,106753
930000,116581
940000,227227
950000,1638961
960000,250242
970000,679418
980000,56927521
990000,20742946
1000000,4464895
1010000,261568
1020000,1037225
1030000,2818043
1040000,726916
1050000,828125
1060000,140378350
1070000,2467333024
1080000,8724840911
1090000,11343189140
1100000,13520204753
1110000,18266907743
1120000,22958050319
1130000,20358335557
1140000,24920810351
1150000,16195409887
1160000,19992658293
1170000,22688201786
1180000,12862912869
1190000,1513544080
1200000,539601234
1210000,2820246
1220000,105355084
1230000,271495
1240000,669730
1250000,344306785
1260000,619263557
1270000,444813101
1280000,359747761
1290000,392386276
1300000,1909229235
1310000,574503647
1320000,7390737
1330000,1413421
1340000,1198992
1350000,135697933
1360000,66248017
1370000,17668885
1380000,153142056
1390000,222809460
1400000,169465692
1410000,63702962
1420000,64732006
1430000,825689301
1440000,106011613
1450000,866595
1460000,249912
1470000,236905
1480000,165112
1490000,187654
1500000,471702
1510000,165473
1520000,289685
1530000,800366
1540000,407292705
1550000,2518563273
1560000,5128098769
1570000,744301935
1580000,61285294
1590000,58556429
1600000,52082749
1610000,88331942
1620000,52396659
1630000,84655023
1640000,214236093
1650000,270316839
1660000,194900415
1670000,388731366
1680000,726691611
1690000,2926096263
1700000,9200499156
1710000,13974555340
1720000,20423470200
1730000,2519165983
1740000,9694263
1750000,169594
1760000,186092
1770000,4710638
1780000,4046217
1790000,163520
1800000,26313974
1810000,1217677
1820000,1581580
1830000,161958756
1840000,387184677
1850000,394674138
1860000,527898795
1870000,1109981138
1880000,313264924
1890000,729280968
1900000,3378391733
1910000,1011298996
1920000,437982370
1930000,2956308799
1940000,4031469182
1950000,3089239530
1960000,1508052799
1970000,2878831215
1980000,1370119501
1990000,4847893678
2000000,5693830203
2010000,2803771931
2020000,1973340242
2030000,1977028556
2040000,6195512870
2050000,871278932
2060000,369901614
2070000,244966727
2080000,284522372
2090000,2188069632
2100000,2655355593
2110000,130217481
2120000,724219909
2130000,2140789479
2140000,948862949
2150000,132472875
2160000,703843036
2170000,64698182
2180000,79051329
2190000,408711640
2200000,26996694
2210000,851735130
2220000,1231133924
2230000,56897733
2240000,1089750171
2250000,10718794
2260000,1415527693
2270000,534991504
2280000,447111236
2290000,59804322
2300000,374191493
2310000,47200172
2320000,979626865
2330000,460781982
2340000,93810372
2350000,140277156
2360000,385566307
2370000,429091368
2380000,305637006
2390000,434887710
2400000,313775075
2410000,375079847
2420000,348126519
2430000,309544680
2440000,560732284
2450000,396206132
2460000,313156343
2470000,582573600
2480000,4186603238
2490000,10194177174
2500000,16921073726
2510000,20933945259
2520000,26933849052
2530000,33999097833
2540000,37843295973
2550000,41766676558
2560000,48835008107
2570000,53732870364
2580000,58851878217
2590000,65574048619
2600000,70546672377
2610000,76424879371
2620000,82416499660
2630000,88609278129
2640000,93324436790
2650000,99770498022
2660000,105126067877
2670000,106205436987
2680000,103428796690
2690000,103569324559
2700000,107686944073
2710000,104476572937
2720000,110964917277
2730000,118857666121
2740000,119519479622
2750000,78140831585
2760000,8698727014
2770000,262906
2780000,5270550
2790000,35328144
2800000,42135369
2810000,32932020
2820000,246158899
2830000,4877714904
2840000,10907051794
2850000,15391555179
2860000,17699498667
2870000,24826832110
2880000,30837173448
2890000,22779682379
2900000,757265151
2910000,3944597679
2920000,9874718988
2930000,14099520434
2940000,3705257577
2950000,291575974
2960000,5377322083
2970000,12200120735
2980000,16214147022
2990000,1979137380
3000000,32293174
3010000,28798948
3020000,33941044
3030000,944189196
3040000,5974405997
3050000,10486905578
3060000,10029073872
3070000,39030307
3080000,37002849
3090000,26158104
3100000,26435810
3110000,33477734
3120000,36663597
3130000,1515506505
3140000,7835914594
3150000,14377142522
3160000,9138252694
3170000,29733114
3180000,45428546
3190000,1027221438
3200000,7247105549
3210000,14086732971
3220000,15458244527
3230000,475351773
3240000,34082693
3250000,41039978
3260000,42555209
3270000,43362326
3280000,122950229
3290000,3484921977
3300000,7217036820
3310000,11221627855
3320000,8748832811
3330000,26805967
3340000,894526290
3350000,4131081124
3360000,7544614363
3370000,9900535573
3380000,847668408
3390000,27974909
3400000,26896704
3410000,21191145
3420000,32422684
3430000,19549954
3440000,411914302
3450000,4395353142
3460000,7100902319
3470000,9574879322
3480000,13920378835
3490000,18372455264
3500000,22808026137
3510000,25346314826
3520000,30469290390
3530000,33878047087
3540000,37321873629
3550000,40876934579
3560000,41470205773
3570000,44358008417
3580000,43951225134
3590000,46073001275
3600000,49063887821
3610000,52762555481
3620000,54742874278
3630000,62313619885
3640000,65383534219
3650000,69190054140
3660000,74618035018
3670000,81735374417
3680000,84479997750
3690000,89255362352
3700000,95574941076
3710000,101159787162
3720000,108687570251
3730000,114705645189
3740000,121564471860
3750000,125408690032
3760000,133070041217
3770000,140677902579
3780000,149411671177
3790000,151955539947
3800000,59070160943
3810000,73558
3820000,106880
3830000,27733372
3840000,93879
3850000,11803096
3860000,1214320
3870000,556779
3880000,6958571
3890000,210322
3900000,2287746
3910000,186673
3920000,2864053
3930000,36726461
3940000,17503982
3950000,220938
3960000,4251095
3970000,1367072
3980000,274715
3990000,3266259
4000000,147530
4010000,10388123
4020000,244484
4030000,19137863
4040000,150994
4050000,227551
4060000,200785
4070000,2341759
4080000,121597
4090000,48912269
4100000,24882507
4110000,1895654
4120000,2031973
4130000,469712
4140000,36712364
4150000,127226
4160000,110465
4170000,471390
4180000,221158
4190000,987340
4200000,375704
4210000,13619023
4220000,25256035
4230000,9710950
4240000,602167
4250000,251798
4260000,215697
4270000,35211442
4280000,28796429
4290000,799385
4300000,1036657
4310000,272584
4320000,12132441
4330000,44082481
4340000,3153943
4350000,132094
4360000,294753
4370000,11969432
4380000,27225602
4390000,28521621
4400000,8243108
4410000,22803655
4420000,117154
4430000,5402283
4440000,37789544
4450000,14142283
4460000,266587
4470000,247717
4480000,26529222
4490000,85587569
4500000,6649808
4510000,2066916
4520000,1572406
4530000,1500839
4540000,171941
4550000,112520
4560000,115548
4570000,139419
4580000,126387
4590000,128517
4600000,119541
4610000,27438784
4620000,119303
4630000,123180
4640000,114860
4650000,110364
4660000,126516
4670000,765679
4680000,429984
4690000,113254
4700000,158109
4710000,394502
4720000,134377
4730000,134061
4740000,347792
4750000,116218
4760000,129855
4770000,112752
4780000,196139
4790000,22919662
4800000,152681
4810000,1392061
4820000,402058
4830000,139211
4840000,185683
4850000,137816
4860000,9387220
4870000,732987
4880000,16324543
4890000,6879804
4900000,2390807
4910000,13562475
4920000,9370635
4930000,225317
4940000,183531
4950000,129393
4960000,232150
4970000,142441
4980000,149331
4990000,113850
5000000,112041
5010000,285154
5020000,1638578
5030000,278964
5040000,853326
5050000,90103499
5060000,24630946
5070000,1157659
5080000,340877
5090000,1454622
5100000,5137291
5110000,1423081
5120000,15092919
5130000,675370940
5140000,7292068689
5150000,15525313727
5160000,19992887034
5170000,24694355471
5180000,32146285167
5190000,36956462450
5200000,37998303624
5210000,40232612400
5220000,37631918608
5230000,43737555986
5240000,46360839657
5250000,15110009427
5260000,2214513933
5270000,348771047
5280000,5570891
5290000,160181189
5300000,600432
5310000,378478
5320000,1486993875
5330000,3409918076
5340000,1551531445
5350000,1176403260
5360000,1810856206
5370000,5675759542
5380000,9206317
5390000,8023532
5400000,1387326
5410000,1350129
5420000,264994774
5430000,72133156
5440000,34416972
5450000,950705123
5460000,954469622
5470000,1834551856
5480000,197198625
5490000,544438812
5500000,2295011720
5510000,169914
5520000,1019035
5530000,222587
5540000,246547
5550000,164520
5560000,241628
5570000,466435
5580000,166010
5590000,369607
5600000,12767473
5610000,1529203845
5620000,6313937681
5630000,9636150400
5640000,1572051172
5650000,232979983
5660000,118245244
5670000,133756476
5680000,639302791
5690000,174043231
5700000,247064041
5710000,956698019
5720000,1237967404
5730000,791955239
5740000,1489429069
5750000,3862369245
5760000,9857045699
5770000,18104408517
5780000,25086492107
5790000,28709502613
5800000,67532823
5810000,205872
5820000,178426
5830000,208959
5840000,11025377
5850000,1857235
5860000,203676
5870000,33632683
5880000,1745346
5890000,1713915
5900000,514160073
5910000,636555110
5920000,499141869
5930000,1307245274
5940000,3145352216
5950000,617515258
5960000,1775405738
5970000,6278815108
5980000,1509288096
5990000,1321420170
6000000,6869506294
6010000,7767259096
6020000,10551457705
6030000,4813706703
6040000,7953056811
6050000,9033976457
6060000,14505681130
6070000,18549463767
6080000,13847334103
6090000,13294920019
6100000,16471022885
6110000,21500042696
6120000,11717186566
6130000,1756776527
6140000,478879356
6150000,403740373
6160000,5620489693
6170000,3103155012
6180000,224547252
6190000,2321149085
6200000,2066490410
6210000,1286649225
6220000,54711117
6230000,1113206500
6240000,60359904
6250000,79118436
6260000,504704962
6270000,67427954
6280000,928754099
6290000,1763728641
6300000,78073000
6310000,1048045847
6320000,268426621
6330000,2212276070
6340000,291256384
6350000,330977797
6360000,146274697
6370000,423181244
6380000,24919366
6390000,1637740664
6400000,436797250
6410000,151659806
6420000,118661534
6430000,497029933
6440000,461643301
6450000,339614939
6460000,640809199
6470000,308716269
6480000,620773665
6490000,509084773
6500000,517107030
6510000,692858892
6520000,402070997
6530000,320527524
6540000,1192649287
6550000,6334106050
6560000,13309094887
6570000,19636123860
6580000,24795223203
6590000,31740574388
6600000,39108715338
6610000,42421961059
6620000,48374826468
6630000,56165489128
6640000,61064858441
6650000,67027320495
6660000,73977720851
6670000,79070638309
6680000,85276165517
6690000,92687869246
6700000,97658139798
6710000,103683185805
6720000,110275561593
6730000,114202792118
6740000,114234687367
6750000,110451642733
6760000,116021398444
6770000,116663434317
6780000,114347347151
6790000,123058886859
6800000,130726661608
6810000,125211719538
6820000,67735848336
6830000,173096224
6840000,394260
6850000,14966231
6860000,35435671
6870000,35951747
6880000,31078604
6890000,974533298
6900000,6732769865
6910000,12942119301
6920000,15886169162
6930000,20426762681
6940000,27536053142
6950000,32716910342
6960000,16063364464
6970000,532962348
6980000,5837447031
6990000,12109175687
7000000,14244168777
7010000,1478957598
